type,sex,cancer,cancer_label,country,country_label,year,age,cases,py
2,2,16,"Cervix uteri",7600,"Brazil",1980,8,181,3217167
2,2,16,"Cervix uteri",7600,"Brazil",1980,9,264,2889468
2,2,16,"Cervix uteri",7600,"Brazil",1980,10,300,2354031
2,2,16,"Cervix uteri",7600,"Brazil",1980,11,268,2103938
2,2,16,"Cervix uteri",7600,"Brazil",1980,12,244,1650978
2,2,16,"Cervix uteri",7600,"Brazil",1980,13,211,1295742
2,2,16,"Cervix uteri",7600,"Brazil",1980,14,181,1047484
2,2,16,"Cervix uteri",7600,"Brazil",1980,15,154,759419
2,2,16,"Cervix uteri",7600,"Brazil",1980,16,119,905780
2,2,16,"Cervix uteri",7600,"Brazil",1980,17,44,0
2,2,16,"Cervix uteri",7600,"Brazil",1980,18,30,0
2,2,16,"Cervix uteri",7600,"Brazil",1980,19,10,0
2,2,16,"Cervix uteri",7600,"Brazil",1981,1,0,8622056
2,2,16,"Cervix uteri",7600,"Brazil",1981,2,1,7654354
2,2,16,"Cervix uteri",7600,"Brazil",1981,3,0,7121396
2,2,16,"Cervix uteri",7600,"Brazil",1981,4,2,6937073
2,2,16,"Cervix uteri",7600,"Brazil",1981,5,13,6072945
2,2,16,"Cervix uteri",7600,"Brazil",1981,6,48,5157108
2,2,16,"Cervix uteri",7600,"Brazil",1981,7,108,4214813
2,2,16,"Cervix uteri",7600,"Brazil",1981,8,187,3328988
2,2,16,"Cervix uteri",7600,"Brazil",1981,9,262,2947263
2,2,16,"Cervix uteri",7600,"Brazil",1981,10,267,2429250
2,2,16,"Cervix uteri",7600,"Brazil",1981,11,285,2143437
2,2,16,"Cervix uteri",7600,"Brazil",1981,12,261,1720477
2,2,16,"Cervix uteri",7600,"Brazil",1981,13,229,1331497
2,2,16,"Cervix uteri",7600,"Brazil",1981,14,177,1069217
2,2,16,"Cervix uteri",7600,"Brazil",1981,15,154,784219
2,2,16,"Cervix uteri",7600,"Brazil",1981,16,116,931766
2,2,16,"Cervix uteri",7600,"Brazil",1981,17,52,0
2,2,16,"Cervix uteri",7600,"Brazil",1981,18,40,0
2,2,16,"Cervix uteri",7600,"Brazil",1981,19,6,0
2,2,16,"Cervix uteri",7600,"Brazil",1982,1,0,8790180
2,2,16,"Cervix uteri",7600,"Brazil",1982,2,1,7816209
2,2,16,"Cervix uteri",7600,"Brazil",1982,3,0,7183874
2,2,16,"Cervix uteri",7600,"Brazil",1982,4,0,6981787
2,2,16,"Cervix uteri",7600,"Brazil",1982,5,9,6285194
2,2,16,"Cervix uteri",7600,"Brazil",1982,6,36,5318754
2,2,16,"Cervix uteri",7600,"Brazil",1982,7,93,4396905
2,2,16,"Cervix uteri",7600,"Brazil",1982,8,171,3469281
2,2,16,"Cervix uteri",7600,"Brazil",1982,9,226,2988004
2,2,16,"Cervix uteri",7600,"Brazil",1982,10,254,2526238
2,2,16,"Cervix uteri",7600,"Brazil",1982,11,288,2168755
2,2,16,"Cervix uteri",7600,"Brazil",1982,12,247,1796752
2,2,16,"Cervix uteri",7600,"Brazil",1982,13,226,1372635
2,2,16,"Cervix uteri",7600,"Brazil",1982,14,202,1088535
2,2,16,"Cervix uteri",7600,"Brazil",1982,15,154,807507
2,2,16,"Cervix uteri",7600,"Brazil",1982,16,103,957864
2,2,16,"Cervix uteri",7600,"Brazil",1982,17,52,0
2,2,16,"Cervix uteri",7600,"Brazil",1982,18,34,0
2,2,16,"Cervix uteri",7600,"Brazil",1982,19,16,0
2,2,16,"Cervix uteri",7600,"Brazil",1983,1,0,8938552
2,2,16,"Cervix uteri",7600,"Brazil",1983,2,0,7991859
2,2,16,"Cervix uteri",7600,"Brazil",1983,3,0,7264810
2,2,16,"Cervix uteri",7600,"Brazil",1983,4,3,7000608
2,2,16,"Cervix uteri",7600,"Brazil",1983,5,13,6493450
2,2,16,"Cervix uteri",7600,"Brazil",1983,6,55,5479329
2,2,16,"Cervix uteri",7600,"Brazil",1983,7,118,4579978
2,2,16,"Cervix uteri",7600,"Brazil",1983,8,164,3631331
2,2,16,"Cervix uteri",7600,"Brazil",1983,9,247,3024798
2,2,16,"Cervix uteri",7600,"Brazil",1983,10,310,2633272
2,2,16,"Cervix uteri",7600,"Brazil",1983,11,278,2189776
2,2,16,"Cervix uteri",7600,"Brazil",1983,12,288,1873648
2,2,16,"Cervix uteri",7600,"Brazil",1983,13,237,1419613
2,2,16,"Cervix uteri",7600,"Brazil",1983,14,197,1107822
2,2,16,"Cervix uteri",7600,"Brazil",1983,15,151,829446
2,2,16,"Cervix uteri",7600,"Brazil",1983,16,121,985255
2,2,16,"Cervix uteri",7600,"Brazil",1983,17,69,0
2,2,16,"Cervix uteri",7600,"Brazil",1983,18,38,0
2,2,16,"Cervix uteri",7600,"Brazil",1983,19,7,0
2,2,16,"Cervix uteri",7600,"Brazil",1984,1,0,9046592
2,2,16,"Cervix uteri",7600,"Brazil",1984,2,0,8172809
2,2,16,"Cervix uteri",7600,"Brazil",1984,3,0,7366021
2,2,16,"Cervix uteri",7600,"Brazil",1984,4,3,7016289
2,2,16,"Cervix uteri",7600,"Brazil",1984,5,8,6673840
2,2,16,"Cervix uteri",7600,"Brazil",1984,6,52,5647653
2,2,16,"Cervix uteri",7600,"Brazil",1984,7,116,4761046
2,2,16,"Cervix uteri",7600,"Brazil",1984,8,176,3804519
2,2,16,"Cervix uteri",7600,"Brazil",1984,9,242,3076402
2,2,16,"Cervix uteri",7600,"Brazil",1984,10,277,2733319
2,2,16,"Cervix uteri",7600,"Brazil",1984,11,314,2220487
2,2,16,"Cervix uteri",7600,"Brazil",1984,12,286,1942886
2,2,16,"Cervix uteri",7600,"Brazil",1984,13,248,1472737
2,2,16,"Cervix uteri",7600,"Brazil",1984,14,226,1130331
2,2,16,"Cervix uteri",7600,"Brazil",1984,15,151,850467
2,2,16,"Cervix uteri",7600,"Brazil",1984,16,95,1015448
2,2,16,"Cervix uteri",7600,"Brazil",1984,17,72,0
2,2,16,"Cervix uteri",7600,"Brazil",1984,18,34,0
2,2,16,"Cervix uteri",7600,"Brazil",1984,19,11,0
2,2,16,"Cervix uteri",7600,"Brazil",1985,1,0,9100519
2,2,16,"Cervix uteri",7600,"Brazil",1985,2,0,8351182
2,2,16,"Cervix uteri",7600,"Brazil",1985,3,0,7487974
2,2,16,"Cervix uteri",7600,"Brazil",1985,4,3,7046109
2,2,16,"Cervix uteri",7600,"Brazil",1985,5,14,6810236
2,2,16,"Cervix uteri",7600,"Brazil",1985,6,55,5828825
2,2,16,"Cervix uteri",7600,"Brazil",1985,7,123,4938083
2,2,16,"Cervix uteri",7600,"Brazil",1985,8,191,3980672
2,2,16,"Cervix uteri",7600,"Brazil",1985,9,293,3156139
2,2,16,"Cervix uteri",7600,"Brazil",1985,10,357,2814918
2,2,16,"Cervix uteri",7600,"Brazil",1985,11,324,2270472
2,2,16,"Cervix uteri",7600,"Brazil",1985,12,314,1999071
2,2,16,"Cervix uteri",7600,"Brazil",1985,13,229,1531785
2,2,16,"Cervix uteri",7600,"Brazil",1985,14,208,1158453
2,2,16,"Cervix uteri",7600,"Brazil",1985,15,186,871046
2,2,16,"Cervix uteri",7600,"Brazil",1985,16,133,1049540
2,2,16,"Cervix uteri",7600,"Brazil",1985,17,70,0
2,2,16,"Cervix uteri",7600,"Brazil",1985,18,49,0
2,2,16,"Cervix uteri",7600,"Brazil",1985,19,12,0
2,2,16,"Cervix uteri",7600,"Brazil",1986,1,2,9095043
2,2,16,"Cervix uteri",7600,"Brazil",1986,2,0,8527222
2,2,16,"Cervix uteri",7600,"Brazil",1986,3,0,7631152
2,2,16,"Cervix uteri",7600,"Brazil",1986,4,0,7093579
2,2,16,"Cervix uteri",7600,"Brazil",1986,5,14,6896375
2,2,16,"Cervix uteri",7600,"Brazil",1986,6,61,6027512
2,2,16,"Cervix uteri",7600,"Brazil",1986,7,133,5107074
2,2,16,"Cervix uteri",7600,"Brazil",1986,8,220,4158581
2,2,16,"Cervix uteri",7600,"Brazil",1986,9,263,3268059
2,2,16,"Cervix uteri",7600,"Brazil",1986,10,284,2873224
2,2,16,"Cervix uteri",7600,"Brazil",1986,11,362,2345060
2,2,16,"Cervix uteri",7600,"Brazil",1986,12,317,2038463
2,2,16,"Cervix uteri",7600,"Brazil",1986,13,234,1598309
2,2,16,"Cervix uteri",7600,"Brazil",1986,14,210,1192470
2,2,16,"Cervix uteri",7600,"Brazil",1986,15,173,891041
2,2,16,"Cervix uteri",7600,"Brazil",1986,16,132,1088247
2,2,16,"Cervix uteri",7600,"Brazil",1986,17,74,0
2,2,16,"Cervix uteri",7600,"Brazil",1986,18,45,0
2,2,16,"Cervix uteri",7600,"Brazil",1986,19,11,0
2,2,16,"Cervix uteri",7600,"Brazil",1987,1,0,9036782
2,2,16,"Cervix uteri",7600,"Brazil",1987,2,0,8697666
2,2,16,"Cervix uteri",7600,"Brazil",1987,3,1,7793527
2,2,16,"Cervix uteri",7600,"Brazil",1987,4,4,7155895
2,2,16,"Cervix uteri",7600,"Brazil",1987,5,15,6940302
2,2,16,"Cervix uteri",7600,"Brazil",1987,6,69,6238390
2,2,16,"Cervix uteri",7600,"Brazil",1987,7,124,5267891
2,2,16,"Cervix uteri",7600,"Brazil",1987,8,214,4339645
2,2,16,"Cervix uteri",7600,"Brazil",1987,9,297,3407373
2,2,16,"Cervix uteri",7600,"Brazil",1987,10,341,2914451
2,2,16,"Cervix uteri",7600,"Brazil",1987,11,342,2440156
2,2,16,"Cervix uteri",7600,"Brazil",1987,12,299,2064065
2,2,16,"Cervix uteri",7600,"Brazil",1987,13,267,1671329
2,2,16,"Cervix uteri",7600,"Brazil",1987,14,226,1231775
2,2,16,"Cervix uteri",7600,"Brazil",1987,15,179,910745
2,2,16,"Cervix uteri",7600,"Brazil",1987,16,138,1131439
2,2,16,"Cervix uteri",7600,"Brazil",1987,17,79,0
2,2,16,"Cervix uteri",7600,"Brazil",1987,18,52,0
2,2,16,"Cervix uteri",7600,"Brazil",1987,19,13,0
2,2,16,"Cervix uteri",7600,"Brazil",1988,1,0,8939207
2,2,16,"Cervix uteri",7600,"Brazil",1988,2,0,8847100
2,2,16,"Cervix uteri",7600,"Brazil",1988,3,0,7969198
2,2,16,"Cervix uteri",7600,"Brazil",1988,4,1,7236273
2,2,16,"Cervix uteri",7600,"Brazil",1988,5,11,6957950
2,2,16,"Cervix uteri",7600,"Brazil",1988,6,69,6444627
2,2,16,"Cervix uteri",7600,"Brazil",1988,7,164,5427026
2,2,16,"Cervix uteri",7600,"Brazil",1988,8,217,4521314
2,2,16,"Cervix uteri",7600,"Brazil",1988,9,277,3567732
2,2,16,"Cervix uteri",7600,"Brazil",1988,10,347,2951569
2,2,16,"Cervix uteri",7600,"Brazil",1988,11,351,2544615
2,2,16,"Cervix uteri",7600,"Brazil",1988,12,294,2085412
2,2,16,"Cervix uteri",7600,"Brazil",1988,13,264,1745061
2,2,16,"Cervix uteri",7600,"Brazil",1988,14,225,1276687
2,2,16,"Cervix uteri",7600,"Brazil",1988,15,166,931646
2,2,16,"Cervix uteri",7600,"Brazil",1988,16,146,1178309
2,2,16,"Cervix uteri",7600,"Brazil",1988,17,80,0
2,2,16,"Cervix uteri",7600,"Brazil",1988,18,48,0
2,2,16,"Cervix uteri",7600,"Brazil",1988,19,7,0
2,2,16,"Cervix uteri",7600,"Brazil",1989,1,0,8822220
2,2,16,"Cervix uteri",7600,"Brazil",1989,2,0,8956192
2,2,16,"Cervix uteri",7600,"Brazil",1989,3,0,8150051
2,2,16,"Cervix uteri",7600,"Brazil",1989,4,1,7336880
2,2,16,"Cervix uteri",7600,"Brazil",1989,5,13,6972556
2,2,16,"Cervix uteri",7600,"Brazil",1989,6,63,6623191
2,2,16,"Cervix uteri",7600,"Brazil",1989,7,143,5593859
2,2,16,"Cervix uteri",7600,"Brazil",1989,8,246,4701044
2,2,16,"Cervix uteri",7600,"Brazil",1989,9,270,3739079
2,2,16,"Cervix uteri",7600,"Brazil",1989,10,354,3003153
2,2,16,"Cervix uteri",7600,"Brazil",1989,11,340,2642265
2,2,16,"Cervix uteri",7600,"Brazil",1989,12,312,2116021
2,2,16,"Cervix uteri",7600,"Brazil",1989,13,293,1811723
2,2,16,"Cervix uteri",7600,"Brazil",1989,14,225,1327344
2,2,16,"Cervix uteri",7600,"Brazil",1989,15,191,955684
2,2,16,"Cervix uteri",7600,"Brazil",1989,16,139,1227599
2,2,16,"Cervix uteri",7600,"Brazil",1989,17,87,0
2,2,16,"Cervix uteri",7600,"Brazil",1989,18,62,0
2,2,16,"Cervix uteri",7600,"Brazil",1989,19,18,0
2,2,16,"Cervix uteri",7600,"Brazil",1990,1,1,8702116
2,2,16,"Cervix uteri",7600,"Brazil",1990,2,0,9012070
2,2,16,"Cervix uteri",7600,"Brazil",1990,3,1,8328488
2,2,16,"Cervix uteri",7600,"Brazil",1990,4,3,7458442
2,2,16,"Cervix uteri",7600,"Brazil",1990,5,9,7001743
2,2,16,"Cervix uteri",7600,"Brazil",1990,6,67,6758556
2,2,16,"Cervix uteri",7600,"Brazil",1990,7,131,5773900
2,2,16,"Cervix uteri",7600,"Brazil",1990,8,216,4877125
2,2,16,"Cervix uteri",7600,"Brazil",1990,9,267,3913657
2,2,16,"Cervix uteri",7600,"Brazil",1990,10,343,3082406
2,2,16,"Cervix uteri",7600,"Brazil",1990,11,361,2722250
2,2,16,"Cervix uteri",7600,"Brazil",1990,12,322,2165159
2,2,16,"Cervix uteri",7600,"Brazil",1990,13,304,1866238
2,2,16,"Cervix uteri",7600,"Brazil",1990,14,254,1383431
2,2,16,"Cervix uteri",7600,"Brazil",1990,15,200,984280
2,2,16,"Cervix uteri",7600,"Brazil",1990,16,147,1278481
2,2,16,"Cervix uteri",7600,"Brazil",1990,17,86,0
2,2,16,"Cervix uteri",7600,"Brazil",1990,18,62,0
2,2,16,"Cervix uteri",7600,"Brazil",1990,19,13,0
2,2,16,"Cervix uteri",7600,"Brazil",1991,1,0,8579922
2,2,16,"Cervix uteri",7600,"Brazil",1991,2,0,9009666
2,2,16,"Cervix uteri",7600,"Brazil",1991,3,1,8504811
2,2,16,"Cervix uteri",7600,"Brazil",1991,4,0,7601460
2,2,16,"Cervix uteri",7600,"Brazil",1991,5,10,7049023
2,2,16,"Cervix uteri",7600,"Brazil",1991,6,68,6844549
2,2,16,"Cervix uteri",7600,"Brazil",1991,7,138,5971837
2,2,16,"Cervix uteri",7600,"Brazil",1991,8,255,5045627
2,2,16,"Cervix uteri",7600,"Brazil",1991,9,281,4090325
2,2,16,"Cervix uteri",7600,"Brazil",1991,10,363,3193314
2,2,16,"Cervix uteri",7600,"Brazil",1991,11,341,2779919
2,2,16,"Cervix uteri",7600,"Brazil",1991,12,343,2237939
2,2,16,"Cervix uteri",7600,"Brazil",1991,13,317,1905099
2,2,16,"Cervix uteri",7600,"Brazil",1991,14,261,1446349
2,2,16,"Cervix uteri",7600,"Brazil",1991,15,210,1017521
2,2,16,"Cervix uteri",7600,"Brazil",1991,16,163,1330819
2,2,16,"Cervix uteri",7600,"Brazil",1991,17,95,0
2,2,16,"Cervix uteri",7600,"Brazil",1991,18,67,0
2,2,16,"Cervix uteri",7600,"Brazil",1991,19,19,0
2,2,16,"Cervix uteri",7600,"Brazil",1992,1,0,8456323
2,2,16,"Cervix uteri",7600,"Brazil",1992,2,0,8955316
2,2,16,"Cervix uteri",7600,"Brazil",1992,3,0,8675682
2,2,16,"Cervix uteri",7600,"Brazil",1992,4,1,7763817
2,2,16,"Cervix uteri",7600,"Brazil",1992,5,10,7111444
2,2,16,"Cervix uteri",7600,"Brazil",1992,6,67,6888979
2,2,16,"Cervix uteri",7600,"Brazil",1992,7,152,6182214
2,2,16,"Cervix uteri",7600,"Brazil",1992,8,246,5206304
2,2,16,"Cervix uteri",7600,"Brazil",1992,9,321,4270346
2,2,16,"Cervix uteri",7600,"Brazil",1992,10,357,3331132
2,2,16,"Cervix uteri",7600,"Brazil",1992,11,389,2821215
2,2,16,"Cervix uteri",7600,"Brazil",1992,12,366,2330406
2,2,16,"Cervix uteri",7600,"Brazil",1992,13,336,1931105
2,2,16,"Cervix uteri",7600,"Brazil",1992,14,238,1515211
2,2,16,"Cervix uteri",7600,"Brazil",1992,15,202,1055048
2,2,16,"Cervix uteri",7600,"Brazil",1992,16,149,1385259
2,2,16,"Cervix uteri",7600,"Brazil",1992,17,85,0
2,2,16,"Cervix uteri",7600,"Brazil",1992,18,69,0
2,2,16,"Cervix uteri",7600,"Brazil",1992,19,22,0
2,2,16,"Cervix uteri",7600,"Brazil",1993,1,1,8346718
2,2,16,"Cervix uteri",7600,"Brazil",1993,2,1,8862282
2,2,16,"Cervix uteri",7600,"Brazil",1993,3,0,8825667
2,2,16,"Cervix uteri",7600,"Brazil",1993,4,3,7939626
2,2,16,"Cervix uteri",7600,"Brazil",1993,5,15,7192237
2,2,16,"Cervix uteri",7600,"Brazil",1993,6,58,6907658
2,2,16,"Cervix uteri",7600,"Brazil",1993,7,138,6388273
2,2,16,"Cervix uteri",7600,"Brazil",1993,8,261,5365518
2,2,16,"Cervix uteri",7600,"Brazil",1993,9,292,4451129
2,2,16,"Cervix uteri",7600,"Brazil",1993,10,375,3489619
2,2,16,"Cervix uteri",7600,"Brazil",1993,11,395,2858679
2,2,16,"Cervix uteri",7600,"Brazil",1993,12,360,2431880
2,2,16,"Cervix uteri",7600,"Brazil",1993,13,323,1953144
2,2,16,"Cervix uteri",7600,"Brazil",1993,14,257,1584682
2,2,16,"Cervix uteri",7600,"Brazil",1993,15,203,1097187
2,2,16,"Cervix uteri",7600,"Brazil",1993,16,166,1442719
2,2,16,"Cervix uteri",7600,"Brazil",1993,17,119,0
2,2,16,"Cervix uteri",7600,"Brazil",1993,18,85,0
2,2,16,"Cervix uteri",7600,"Brazil",1993,19,17,0
2,2,16,"Cervix uteri",7600,"Brazil",1994,1,0,8269606
2,2,16,"Cervix uteri",7600,"Brazil",1994,2,0,8750089
2,2,16,"Cervix uteri",7600,"Brazil",1994,3,1,8935376
2,2,16,"Cervix uteri",7600,"Brazil",1994,4,3,8120768
2,2,16,"Cervix uteri",7600,"Brazil",1994,5,11,7293559
2,2,16,"Cervix uteri",7600,"Brazil",1994,6,58,6923600
2,2,16,"Cervix uteri",7600,"Brazil",1994,7,156,6567043
2,2,16,"Cervix uteri",7600,"Brazil",1994,8,234,5532438
2,2,16,"Cervix uteri",7600,"Brazil",1994,9,297,4630034
2,2,16,"Cervix uteri",7600,"Brazil",1994,10,399,3658888
2,2,16,"Cervix uteri",7600,"Brazil",1994,11,373,2910256
2,2,16,"Cervix uteri",7600,"Brazil",1994,12,332,2526861
2,2,16,"Cervix uteri",7600,"Brazil",1994,13,340,1983822
2,2,16,"Cervix uteri",7600,"Brazil",1994,14,270,1647601
2,2,16,"Cervix uteri",7600,"Brazil",1994,15,192,1144195
2,2,16,"Cervix uteri",7600,"Brazil",1994,16,154,1504464
2,2,16,"Cervix uteri",7600,"Brazil",1994,17,108,0
2,2,16,"Cervix uteri",7600,"Brazil",1994,18,78,0
2,2,16,"Cervix uteri",7600,"Brazil",1994,19,16,0
2,2,16,"Cervix uteri",7600,"Brazil",1995,1,0,8236898
2,2,16,"Cervix uteri",7600,"Brazil",1995,2,0,8634727
2,2,16,"Cervix uteri",7600,"Brazil",1995,3,0,8991886
2,2,16,"Cervix uteri",7600,"Brazil",1995,4,0,8299612
2,2,16,"Cervix uteri",7600,"Brazil",1995,5,14,7416057
2,2,16,"Cervix uteri",7600,"Brazil",1995,6,70,6954202
2,2,16,"Cervix uteri",7600,"Brazil",1995,7,153,6702991
2,2,16,"Cervix uteri",7600,"Brazil",1995,8,231,5712408
2,2,16,"Cervix uteri",7600,"Brazil",1995,9,356,4805269
2,2,16,"Cervix uteri",7600,"Brazil",1995,10,387,3831306
2,2,16,"Cervix uteri",7600,"Brazil",1995,11,395,2988694
2,2,16,"Cervix uteri",7600,"Brazil",1995,12,409,2604945
2,2,16,"Cervix uteri",7600,"Brazil",1995,13,320,2031784
2,2,16,"Cervix uteri",7600,"Brazil",1995,14,286,1699299
2,2,16,"Cervix uteri",7600,"Brazil",1995,15,231,1195907
2,2,16,"Cervix uteri",7600,"Brazil",1995,16,176,1571474
2,2,16,"Cervix uteri",7600,"Brazil",1995,17,122,0
2,2,16,"Cervix uteri",7600,"Brazil",1995,18,76,0
2,2,16,"Cervix uteri",7600,"Brazil",1995,19,21,0
2,2,16,"Cervix uteri",7600,"Brazil",1996,1,0,8255010
2,2,16,"Cervix uteri",7600,"Brazil",1996,2,0,8517252
2,2,16,"Cervix uteri",7600,"Brazil",1996,3,1,8990161
2,2,16,"Cervix uteri",7600,"Brazil",1996,4,1,8476588
2,2,16,"Cervix uteri",7600,"Brazil",1996,5,21,7560501
2,2,16,"Cervix uteri",7600,"Brazil",1996,6,63,7003165
2,2,16,"Cervix uteri",7600,"Brazil",1996,7,151,6790138
2,2,16,"Cervix uteri",7600,"Brazil",1996,8,265,5910153
2,2,16,"Cervix uteri",7600,"Brazil",1996,9,390,4972998
2,2,16,"Cervix uteri",7600,"Brazil",1996,10,413,4005793
2,2,16,"Cervix uteri",7600,"Brazil",1996,11,368,3097884
2,2,16,"Cervix uteri",7600,"Brazil",1996,12,375,2661701
2,2,16,"Cervix uteri",7600,"Brazil",1996,13,328,2101825
2,2,16,"Cervix uteri",7600,"Brazil",1996,14,279,1736545
2,2,16,"Cervix uteri",7600,"Brazil",1996,15,226,1253522
2,2,16,"Cervix uteri",7600,"Brazil",1996,16,166,1643658
2,2,16,"Cervix uteri",7600,"Brazil",1996,17,121,0
2,2,16,"Cervix uteri",7600,"Brazil",1996,18,89,0
2,2,16,"Cervix uteri",7600,"Brazil",1996,19,25,0
2,2,16,"Cervix uteri",7600,"Brazil",1997,1,0,8317327
2,2,16,"Cervix uteri",7600,"Brazil",1997,2,0,8398391
2,2,16,"Cervix uteri",7600,"Brazil",1997,3,1,8936547
2,2,16,"Cervix uteri",7600,"Brazil",1997,4,3,8648303
2,2,16,"Cervix uteri",7600,"Brazil",1997,5,24,7724627
2,2,16,"Cervix uteri",7600,"Brazil",1997,6,74,7067462
2,2,16,"Cervix uteri",7600,"Brazil",1997,7,133,6836182
2,2,16,"Cervix uteri",7600,"Brazil",1997,8,288,6120248
2,2,16,"Cervix uteri",7600,"Brazil",1997,9,406,5132987
2,2,16,"Cervix uteri",7600,"Brazil",1997,10,397,4183590
2,2,16,"Cervix uteri",7600,"Brazil",1997,11,432,3233246
2,2,16,"Cervix uteri",7600,"Brazil",1997,12,373,2702833
2,2,16,"Cervix uteri",7600,"Brazil",1997,13,304,2190258
2,2,16,"Cervix uteri",7600,"Brazil",1997,14,331,1761919
2,2,16,"Cervix uteri",7600,"Brazil",1997,15,234,1316216
2,2,16,"Cervix uteri",7600,"Brazil",1997,16,200,1720873
2,2,16,"Cervix uteri",7600,"Brazil",1997,17,148,0
2,2,16,"Cervix uteri",7600,"Brazil",1997,18,91,0
2,2,16,"Cervix uteri",7600,"Brazil",1997,19,12,0
2,2,16,"Cervix uteri",7600,"Brazil",1998,1,0,8405939
2,2,16,"Cervix uteri",7600,"Brazil",1998,2,0,8293268
2,2,16,"Cervix uteri",7600,"Brazil",1998,3,1,8844207
2,2,16,"Cervix uteri",7600,"Brazil",1998,4,3,8798888
2,2,16,"Cervix uteri",7600,"Brazil",1998,5,14,7901576
2,2,16,"Cervix uteri",7600,"Brazil",1998,6,65,7149523
2,2,16,"Cervix uteri",7600,"Brazil",1998,7,174,6856258
2,2,16,"Cervix uteri",7600,"Brazil",1998,8,256,6325755
2,2,16,"Cervix uteri",7600,"Brazil",1998,9,437,5291331
2,2,16,"Cervix uteri",7600,"Brazil",1998,10,443,4362057
2,2,16,"Cervix uteri",7600,"Brazil",1998,11,447,3388667
2,2,16,"Cervix uteri",7600,"Brazil",1998,12,433,2740322
2,2,16,"Cervix uteri",7600,"Brazil",1998,13,380,2287070
2,2,16,"Cervix uteri",7600,"Brazil",1998,14,345,1783628
2,2,16,"Cervix uteri",7600,"Brazil",1998,15,237,1379393
2,2,16,"Cervix uteri",7600,"Brazil",1998,16,181,1803909
2,2,16,"Cervix uteri",7600,"Brazil",1998,17,117,0
2,2,16,"Cervix uteri",7600,"Brazil",1998,18,96,0
2,2,16,"Cervix uteri",7600,"Brazil",1998,19,9,0
2,2,16,"Cervix uteri",7600,"Brazil",1999,1,0,8495056
2,2,16,"Cervix uteri",7600,"Brazil",1999,2,0,8220032
2,2,16,"Cervix uteri",7600,"Brazil",1999,3,0,8732531
2,2,16,"Cervix uteri",7600,"Brazil",1999,4,1,8908372
2,2,16,"Cervix uteri",7600,"Brazil",1999,5,20,8081927
2,2,16,"Cervix uteri",7600,"Brazil",1999,6,88,7250449
2,2,16,"Cervix uteri",7600,"Brazil",1999,7,180,6872461
2,2,16,"Cervix uteri",7600,"Brazil",1999,8,280,6503479
2,2,16,"Cervix uteri",7600,"Brazil",1999,9,450,5456837
2,2,16,"Cervix uteri",7600,"Brazil",1999,10,453,4538471
2,2,16,"Cervix uteri",7600,"Brazil",1999,11,489,3554477
2,2,16,"Cervix uteri",7600,"Brazil",1999,12,417,2791308
2,2,16,"Cervix uteri",7600,"Brazil",1999,13,419,2377733
2,2,16,"Cervix uteri",7600,"Brazil",1999,14,340,1813307
2,2,16,"Cervix uteri",7600,"Brazil",1999,15,286,1436882
2,2,16,"Cervix uteri",7600,"Brazil",1999,16,210,1893729
2,2,16,"Cervix uteri",7600,"Brazil",1999,17,139,0
2,2,16,"Cervix uteri",7600,"Brazil",1999,18,105,0
2,2,16,"Cervix uteri",7600,"Brazil",1999,19,2,0
2,2,16,"Cervix uteri",7600,"Brazil",2000,1,0,8564498
2,2,16,"Cervix uteri",7600,"Brazil",2000,2,0,8190358
2,2,16,"Cervix uteri",7600,"Brazil",2000,3,0,8617421
2,2,16,"Cervix uteri",7600,"Brazil",2000,4,4,8963463
2,2,16,"Cervix uteri",7600,"Brazil",2000,5,18,8257230
2,2,16,"Cervix uteri",7600,"Brazil",2000,6,76,7370225
2,2,16,"Cervix uteri",7600,"Brazil",2000,7,153,6901595
2,2,16,"Cervix uteri",7600,"Brazil",2000,8,292,6637760
2,2,16,"Cervix uteri",7600,"Brazil",2000,9,432,5634638
2,2,16,"Cervix uteri",7600,"Brazil",2000,10,497,4710994
2,2,16,"Cervix uteri",7600,"Brazil",2000,11,465,3723226
2,2,16,"Cervix uteri",7600,"Brazil",2000,12,442,2867982
2,2,16,"Cervix uteri",7600,"Brazil",2000,13,425,2452513
2,2,16,"Cervix uteri",7600,"Brazil",2000,14,340,1858949
2,2,16,"Cervix uteri",7600,"Brazil",2000,15,331,1484678
2,2,16,"Cervix uteri",7600,"Brazil",2000,16,221,1990764
2,2,16,"Cervix uteri",7600,"Brazil",2000,17,132,0
2,2,16,"Cervix uteri",7600,"Brazil",2000,18,123,0
2,2,16,"Cervix uteri",7600,"Brazil",2000,19,2,0
2,2,16,"Cervix uteri",7600,"Brazil",2001,1,0,8612951
2,2,16,"Cervix uteri",7600,"Brazil",2001,2,0,8210554
2,2,16,"Cervix uteri",7600,"Brazil",2001,3,0,8499897
2,2,16,"Cervix uteri",7600,"Brazil",2001,4,3,8958934
2,2,16,"Cervix uteri",7600,"Brazil",2001,5,20,8427475
2,2,16,"Cervix uteri",7600,"Brazil",2001,6,78,7509263
2,2,16,"Cervix uteri",7600,"Brazil",2001,7,183,6947077
2,2,16,"Cervix uteri",7600,"Brazil",2001,8,295,6722522
2,2,16,"Cervix uteri",7600,"Brazil",2001,9,464,5829307
2,2,16,"Cervix uteri",7600,"Brazil",2001,10,524,4875810
2,2,16,"Cervix uteri",7600,"Brazil",2001,11,521,3893839
